,,,,,AWP/QTY,,,,,WAC/QTY,,,,,Base/QTY,,,,,MAF/QTY,,,,,PPL/QTY,,,,,PPA/QTY,,,,
PP_OO_DbMiReSp_GOV16571066201,PP_OO_DbMiReSp_GOV,16571066201,MECLIZINE HYDROCHLORIDE,ANTIEMETICS,3.4492,3.4492,3.4492,3.4492,3.4492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV16571081001,PP_OO_DbMiReSp_GOV,16571081001,TRIENTINE HYDROCHLORIDE,CHELATING AGENTS,229.4262,229.4262,229.4262,229.4262,229.4262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV16571082401,PP_OO_DbMiReSp_GOV,16571082401,MECLIZINE HYDROCHLORIDE,ANTIEMETICS,0.0417,0.0417,0.0417,0.0417,0.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV16714009901,PP_OO_DbMiReSp_GOV,16714009901,TACROLIMUS,TRANSPLANT,4.4514,4.4514,4.4514,4.4514,4.4514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV16714020130,PP_OO_DbMiReSp_GOV,16714020130,ONDANSETRON ODT,ANTIEMETICS,37.502,37.502,37.502,37.502,37.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV16714046701,PP_OO_DbMiReSp_GOV,16714046701,CAPECITABINE,ONCOLOGY,11.8458,11.8458,11.8458,11.8458,11.8458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV16714067102,PP_OO_DbMiReSp_GOV,16714067102,ONDANSETRON HCL,ANTIEMETICS,4.7904,4.7904,4.7904,4.7904,4.7904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV16714095001,PP_OO_DbMiReSp_GOV,16714095001,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,1.7004,1.7004,1.7004,1.7004,1.7004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV16729001901,PP_OO_DbMiReSp_GOV,16729001901,MYCOPHENOLATE MOFETIL,TRANSPLANT,7.8465,7.8465,7.8465,7.8465,7.8465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV16729008110,PP_OO_DbMiReSp_GOV,16729008110,NALTREXONE HYDROCHLORIDE,OPIOID ANTAGONISTS,4.2707,4.2707,4.2707,4.2707,4.2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV16729011431,PP_OO_DbMiReSp_GOV,16729011431,ETOPOSIDE,ONCOLOGY,2.274,2.274,2.274,2.274,2.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV17139061740,PP_OO_DbMiReSp_GOV,17139061740,ESTROGEL,ESTROGENS & COMBOS,5.12,5.29,5.5691,5.8475,6.1255,4.3676,4.6122,4.8554,5.0982,5.3406,1.5989,1.6884,1.7774,1.8663,1.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV17478030703,PP_OO_DbMiReSp_GOV,17478030703,AZASITE,OPHTHALMIC ANTI-INFECTIVES,106.9,108.691,111.5104,114.2252,116.8437,90.1573,92.6906,95.0949,97.4101,99.6432,35.3867,36.381,37.3248,38.2335,39.1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV17772013230,PP_OO_DbMiReSp_GOV,17772013230,QELBREE,ADHD & NARCOLEPSY MEDICATIONS,15.0997,15.7426,16.7963,17.855,18.9182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV21292000616,PP_OO_DbMiReSp_GOV,21292000616,TRUE METRIX BLOOD GLUCOSE TEST STRIP,DIABETES TEST STRIPS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV21922001605,PP_OO_DbMiReSp_GOV,21922001605,CLOBETASOL PROPIONATE,CORTICOSTEROIDS - TOPICAL,8.5487,8.5487,8.5487,8.5487,8.5487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV21922001607,PP_OO_DbMiReSp_GOV,21922001607,CLOBETASOL PROPIONATE,CORTICOSTEROIDS - TOPICAL,7.6493,7.6493,7.6493,7.6493,7.6493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV21922002705,PP_OO_DbMiReSp_GOV,21922002705,CLINDAMYCIN PHOSPHATE,ACNE PRODUCTS,3.455,3.455,3.455,3.455,3.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV21922002707,PP_OO_DbMiReSp_GOV,21922002707,CLINDAMYCIN PHOSPHATE,ACNE PRODUCTS,3.1118,3.1118,3.1118,3.1118,3.1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV21922003814,PP_OO_DbMiReSp_GOV,21922003814,AZELAIC ACID,ROSACEA AGENTS,7.4532,7.4532,7.4532,7.4532,7.4532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV23155068841,PP_OO_DbMiReSp_GOV,23155068841,OCTREOTIDE ACETATE,ENDOCRINE DISORDERS,4.68,4.68,4.68,4.68,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV23155083001,PP_OO_DbMiReSp_GOV,23155083001,MYCOPHENOLATE MOFETIL,TRANSPLANT,0.3226,0.3226,0.3226,0.3226,0.3226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV23155083601,PP_OO_DbMiReSp_GOV,23155083601,MYCOPHENOLATE MOFETIL,TRANSPLANT,7.9259,7.9259,7.9259,7.9259,7.9259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV23635052460,PP_OO_DbMiReSp_GOV,23635052460,AMITIZA,GASTROINTESTINAL CHLORIDE CHANNEL ACTIVATORS,8.09,8.09,8.09,8.09,8.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV24208046325,PP_OO_DbMiReSp_GOV,24208046325,LATANOPROST,OPHTHALMIC PROSTAGLANDINS,9.752,9.752,9.752,9.752,9.752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV24208050402,PP_OO_DbMiReSp_GOV,24208050402,VYZULTA,OPHTHALMIC PROSTAGLANDINS,124.4,129.6977,138.3857,147.1175,155.8898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV24208050405,PP_OO_DbMiReSp_GOV,24208050405,VYZULTA,OPHTHALMIC PROSTAGLANDINS,124.396,129.6934,138.38,147.1104,155.8807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV24208091112,PP_OO_DbMiReSp_GOV,24208091112,XIIDRA,OPHTHALMIC INTEGRIN ANTAGONIST,14.382,15.1011,15.8562,16.649,17.4814,12.0957,12.7005,13.3356,14.0023,14.7024,5.5338,5.8105,6.101,6.4061,6.7264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV24478007501,PP_OO_DbMiReSp_GOV,24478007501,QUILLICHEW ER,ADHD & NARCOLEPSY MEDICATIONS,14.911,14.9315,14.9948,15.0693,15.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV24478032102,PP_OO_DbMiReSp_GOV,24478032102,QUILLIVANT XR,ADHD & NARCOLEPSY MEDICATIONS,6.7787,6.7982,6.8587,6.9303,7.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV24478032305,PP_OO_DbMiReSp_GOV,24478032305,QUILLIVANT XR,ADHD & NARCOLEPSY MEDICATIONS,2.7115,2.7193,2.7435,2.7721,2.8048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV24478032406,PP_OO_DbMiReSp_GOV,24478032406,QUILLIVANT XR,ADHD & NARCOLEPSY MEDICATIONS,2.2596,2.2661,2.2862,2.3101,2.3373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV24510011510,PP_OO_DbMiReSp_GOV,24510011510,XTAMPZA ER,OPIOID AGONISTS & COMBOS,11.7067,12.0002,12.591,13.2337,13.9301,0,10.1602,10.6604,11.2046,11.7942,0,3.1497,3.3047,3.4734,3.6562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV24510011660,PP_OO_DbMiReSp_GOV,24510011660,NUCYNTA ER,OPIOID AGONISTS & COMBOS,28.2743,29.9769,33.0075,36.2406,39.6877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV24510013010,PP_OO_DbMiReSp_GOV,24510013010,XTAMPZA ER,OPIOID AGONISTS & COMBOS,20.652,21.1697,22.2119,23.3457,24.5741,0,17.924,18.8063,19.7663,20.8064,0,5.5564,5.83,6.1276,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV24510029160,PP_OO_DbMiReSp_GOV,24510029160,NUCYNTA ER,OPIOID AGONISTS & COMBOS,57.9358,61.4245,67.6344,74.2593,81.3224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV24979000206,PP_OO_DbMiReSp_GOV,24979000206,DEXLANSOPRAZOLE,PROTON PUMP INHIBITORS,10.4853,10.4853,10.4853,10.4853,10.4853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV24979070406,PP_OO_DbMiReSp_GOV,24979070406,DEXLANSOPRAZOLE,PROTON PUMP INHIBITORS,10.4853,10.4853,10.4853,10.4853,10.4853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV25021082682,PP_OO_DbMiReSp_GOV,25021082682,ZOLEDRONIC ACID,OSTEOPOROSIS AGENTS,2.16,2.16,2.16,2.16,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV29300012510,PP_OO_DbMiReSp_GOV,29300012510,MELOXICAM,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS),4.845,4.845,4.845,4.845,4.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV29300014001,PP_OO_DbMiReSp_GOV,29300014001,DIVALPROEX SODIUM DR,ANTICONVULSANTS- 1ST GENERATION,3.2497,3.2497,3.2497,3.2497,3.2497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV29300039810,PP_OO_DbMiReSp_GOV,29300039810,AMLODIPINE BESYLATE,CALCIUM CHANNEL BLOCKERS,2.3765,2.3765,2.3765,2.3765,2.3765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV31722024730,PP_OO_DbMiReSp_GOV,31722024730,TERIFLUNOMIDE,MS,325.0337,325.0337,325.0337,325.0337,325.0337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV31722050560,PP_OO_DbMiReSp_GOV,31722050560,NEVIRAPINE,HIV-NNRTI,10.845,10.845,10.845,10.845,10.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV31722053705,PP_OO_DbMiReSp_GOV,31722053705,LEVETIRACETAM,ANTICONVULSANTS - 2ND GENERATION,3.5143,3.5143,3.5143,3.5143,3.5143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV31722058060,PP_OO_DbMiReSp_GOV,31722058060,MARAVIROC,HIV-ENTRY INHIBITOR,29.3922,29.3922,29.3922,29.3922,29.3922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV31722073630,PP_OO_DbMiReSp_GOV,31722073630,EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL FUMARATE,HIV-MULTICLASS COMBO,113.799,113.799,113.799,113.799,113.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV31722095301,PP_OO_DbMiReSp_GOV,31722095301,METHYLPHENIDATE HYDROCHLORIDE ER (OSM),ADHD & NARCOLEPSY MEDICATIONS,13.5403,13.5403,13.5403,13.5403,13.5403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV33342008841,PP_OO_DbMiReSp_GOV,33342008841,RIZATRIPTAN BENZOATE,MIGRAINE PRODUCTS,33.2083,33.2083,33.2083,33.2083,33.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV33342013807,PP_OO_DbMiReSp_GOV,33342013807,EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL FUMARATE,HIV-MULTICLASS COMBO,113.799,113.799,113.799,113.799,113.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV36000032602,PP_OO_DbMiReSp_GOV,36000032602,PALONOSETRON HYDROCHLORIDE,ANTIEMETICS,1.44,1.44,1.44,1.44,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV42043039021,PP_OO_DbMiReSp_GOV,42043039021,GRANISETRON HYDROCHLORIDE,ANTIEMETICS,59.009,59.009,59.009,59.009,59.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV42385091530,PP_OO_DbMiReSp_GOV,42385091530,EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL FUMARATE,HIV-MULTICLASS COMBO,113.799,113.799,113.799,113.799,113.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV42385092160,PP_OO_DbMiReSp_GOV,42385092160,ATAZANAVIR SULFATE,HIV-PROTEASE INHIBITOR,25.046,25.046,25.046,25.046,25.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV42571013027,PP_OO_DbMiReSp_GOV,42571013027,TRAVOPROST,OPHTHALMIC PROSTAGLANDINS,81.976,81.976,81.976,81.976,81.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV42571031501,PP_OO_DbMiReSp_GOV,42571031501,CLOBAZAM,ANTICONVULSANTS - 2ND GENERATION,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV42806001401,PP_OO_DbMiReSp_GOV,42806001401,MECLIZINE HCL,ANTIEMETICS,0.4014,0.4014,0.4014,0.4014,0.4014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV42806034401,PP_OO_DbMiReSp_GOV,42806034401,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,2.0574,2.0574,2.0574,2.0574,2.0574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV42858032501,PP_OO_DbMiReSp_GOV,42858032501,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,0.72,0.72,0.72,0.72,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV42858080101,PP_OO_DbMiReSp_GOV,42858080101,MORPHINE SULFATE ER,OPIOID AGONISTS & COMBOS,0.5599,0.5599,0.5599,0.5599,0.5599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV43547028111,PP_OO_DbMiReSp_GOV,43547028111,ESCITALOPRAM OXALATE,ANTIDEPRESSANTS,4.33,4.33,4.33,4.33,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV43547052503,PP_OO_DbMiReSp_GOV,43547052503,NEBIVOLOL HYDROCHLORIDE,BETA BLOCKERS & COMBOS,4.7377,4.7377,4.7377,4.7377,4.7377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV43598009604,PP_OO_DbMiReSp_GOV,43598009604,JAVYGTOR,METABOLIC MODIFIERS,50.4,50.4,50.4,50.4,50.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV43598034490,PP_OO_DbMiReSp_GOV,43598034490,IMATINIB MESYLATE,ONCOLOGY,101.0169,101.0169,101.0169,101.0169,101.0169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV43598061930,PP_OO_DbMiReSp_GOV,43598061930,SAXAGLIPTIN HYDROCHLORIDE/METFORMIN HYDROCHLORIDE ER,DPP-4 INHIBITORS & COMBOS,17.463,17.463,17.463,17.463,17.463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV43598076823,PP_OO_DbMiReSp_GOV,43598076823,SUMATRIPTAN SUCCINATE,MIGRAINE PRODUCTS,210.34,210.34,210.34,210.34,210.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV43975027910,PP_OO_DbMiReSp_GOV,43975027910,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,1.668,1.668,1.668,1.668,1.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV43975028010,PP_OO_DbMiReSp_GOV,43975028010,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,1.668,1.668,1.668,1.668,1.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV43975031510,PP_OO_DbMiReSp_GOV,43975031510,BEXAROTENE,ONCOLOGY,70.62,70.62,70.62,70.62,70.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV43975033210,PP_OO_DbMiReSp_GOV,43975033210,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,1.668,1.668,1.668,1.668,1.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV44087500006,PP_OO_DbMiReSp_GOV,44087500006,TEPMETKO,ONCOLOGY,515.328,531.4099,559.3653,586.9241,614.0675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV44206045525,PP_OO_DbMiReSp_GOV,44206045525,HIZENTRA,IMMUNE SERUMS,57.84,58.6257,59.9733,61.2708,62.5212,47.0813,48.1527,49.2596,50.3253,51.3523,0.2354,0.2408,0.2463,0.2516,0.2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV45043000102,PP_OO_DbMiReSp_GOV,45043000102,CHOLBAM,BILE ACID SYNTHESIS DISORDER AGENTS,394.2188,405.501,421.2571,434.7163,445.9233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV45802008765,PP_OO_DbMiReSp_GOV,45802008765,ALOGLIPTIN,DPP-4 INHIBITORS & COMBOS,7.8,7.8,7.8,7.8,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV45802010365,PP_OO_DbMiReSp_GOV,45802010365,ALOGLIPTIN,DPP-4 INHIBITORS & COMBOS,7.8,7.8,7.8,7.8,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV45802021172,PP_OO_DbMiReSp_GOV,45802021172,ALOGLIPTIN/METFORMIN HYDROCHLORIDE,DPP-4 INHIBITORS & COMBOS,3.9,3.9,3.9,3.9,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV45802058062,PP_OO_DbMiReSp_GOV,45802058062,SCOPOLAMINE,ANTIEMETICS,23,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV45802058084,PP_OO_DbMiReSp_GOV,45802058084,SCOPOLAMINE,ANTIEMETICS,19.26,19.26,19.26,19.26,19.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV45802061001,PP_OO_DbMiReSp_GOV,45802061001,TESTOSTERONE,ANDROGENS,3.3663,3.3663,3.3663,3.3663,3.3663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV45963055650,PP_OO_DbMiReSp_GOV,45963055650,GABAPENTIN,ANTICONVULSANTS - 2ND GENERATION,1.3296,1.3296,1.3296,1.3296,1.3296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV47335017149,PP_OO_DbMiReSp_GOV,47335017149,TOBRAMYCIN,CYSTIC FIBROSIS AGENTS (INHALED),25.7544,25.7544,25.7544,25.7544,25.7544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV47335053183,PP_OO_DbMiReSp_GOV,47335053183,TRAMADOL HCL ER,OPIOID AGONISTS & COMBOS,4.707,4.707,4.707,4.707,4.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV47335075652,PP_OO_DbMiReSp_GOV,47335075652,IPRATROPIUM BROMIDE/ALBUTEROL SULFATE,LABA LAMA COMBO,0.729,0.729,0.729,0.729,0.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV47335092974,PP_OO_DbMiReSp_GOV,47335092974,TEMOZOLOMIDE,ONCOLOGY,353.21,353.21,353.21,353.21,353.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV47781048428,PP_OO_DbMiReSp_GOV,47781048428,LENALIDOMIDE,ONCOLOGY,949.8757,949.8757,949.8757,949.8757,949.8757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV47781056401,PP_OO_DbMiReSp_GOV,47781056401,LISDEXAMFETAMINE DIMESYLATE,ADHD & NARCOLEPSY MEDICATIONS,11.0795,11.0795,11.0795,11.0795,11.0795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV47918090218,PP_OO_DbMiReSp_GOV,47918090218,AFREZZA,SHORT ACTING,12.6276,12.7558,13.156,13.6403,14.2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV49401008847,PP_OO_DbMiReSp_GOV,49401008847,BENLYSTA,LUPUS AGENT,1496.335,1542.743,1630.3986,1720.6737,1813.6245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV49502010202,PP_OO_DbMiReSp_GOV,49502010202,EPINEPHRINE,ANAPHYLAXIS THERAPY AGENTS,187.5,187.5,187.5,187.5,187.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV49502039475,PP_OO_DbMiReSp_GOV,49502039475,INSULIN GLARGINE-YFGN,BASAL INSULIN,7.36,7.36,7.36,7.36,7.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP_OO_DbMiReSp_GOV49702024213,PP_OO_DbMiReSp_GOV,49702024213,JULUCA,HIV-MULTICLASS COMBO,146.1093,152.1655,161.9088,171.5882,181.1964,123.38,132.0267,140.4805,148.8789,157.2155,10.4873,11.2223,11.9408,12.6547,13.3633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
