,,,,AWP/QTY,,,,,WAC/QTY,,,,,Base/QTY,,,,,MAF/QTY,,,,,PPL/QTY,,,,,PPA/QTY,,,,
IBCprem_BoG_GOV,536589453,NICOTINE TRANSDERMAL SYSTEM,SMOKING DETERRENTS,2.39143,2.39143,2.39143,2.39143,2.39143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,536589488,NICOTINE TRANSDERMAL SYSTEM,SMOKING DETERRENTS,2.14214,2.14214,2.14214,2.14214,2.14214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,536589571,NICOTINE TRANSDERMAL SYSTEM,SMOKING DETERRENTS,2.14071,2.14071,2.14071,2.14071,2.14071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,536589588,NICOTINE TRANSDERMAL SYSTEM,SMOKING DETERRENTS,2.05643,2.05643,2.05643,2.05643,2.05643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,536589653,NICOTINE TRANSDERMAL SYSTEM,SMOKING DETERRENTS,2.39143,2.39143,2.39143,2.39143,2.39143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,536589671,NICOTINE TRANSDERMAL SYSTEM,SMOKING DETERRENTS,2.14071,2.14071,2.14071,2.14071,2.14071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,536589688,NICOTINE TRANSDERMAL SYSTEM,SMOKING DETERRENTS,2.14214,2.14214,2.14214,2.14214,2.14214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,548500100,GANIRELIX ACETATE,FERTILITY MEDICATIONS,441.6,441.6,441.6,441.6,441.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,548585000,GLUCAGON EMERGENCY KIT FOR LOW BLOOD SUGAR,GLUCOSE,336,336,336,336,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,548835101,BAQSIMI ONE PACK,GLUCOSE,357.46,357.46,357.46,357.46,357.46,294.263,294.263,294.263,294.263,294.263,68.4161475,68.4161475,68.4161475,68.4161475,68.4161475,7.356575,7.356575,7.356575,7.356575,7.356575,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,548835202,BAQSIMI TWO PACK,GLUCOSE,357.455,357.455,357.455,357.455,357.455,294.263,294.263,294.263,294.263,294.263,68.4161475,68.4161475,68.4161475,68.4161475,68.4161475,7.356575,7.356575,7.356575,7.356575,7.356575,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,555077502,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,1.714,1.714,1.714,1.714,1.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,555077602,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,1.714,1.714,1.714,1.714,1.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,555077702,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,1.714,1.714,1.714,1.714,1.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,555097102,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,1.714,1.714,1.714,1.714,1.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,555097202,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,1.714,1.714,1.714,1.714,1.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,555097302,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,1.714,1.714,1.714,1.714,1.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,555097402,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,1.714,1.714,1.714,1.714,1.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,555902658,JUNEL FE 1/20,CONTRACEPTIVES,1.02345,1.02345,1.02345,1.02345,1.02345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,555902858,JUNEL FE 1.5/30,CONTRACEPTIVES,1.03339,1.03339,1.03339,1.03339,1.03339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,555905167,VELIVET,CONTRACEPTIVES,1.414006521,1.484706847,1.55894219,1.636889299,1.718733764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,555906667,ARANELLE,CONTRACEPTIVES,1.517354544,1.593222271,1.672883384,1.756527554,1.844353931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,574006924,GLUTOSE 5,GLUCOSE,0.20737,0.20737,0.20737,0.20737,0.20737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,574007030,GLUTOSE 15,GLUCOSE,0.10533,0.10533,0.10533,0.10533,0.10533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,574050801,FERROUS GLUCONATE,VITAMINS & SUPPLEMENTS,0.06,0.06,0.06,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,574082701,TESTOSTERONE CYPIONATE,ANDROGENS,23.18,23.18,23.18,23.18,23.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,574206727,EVAMIST,ESTROGENS & COMBOS,21.43978012,21.8148262,22.24601805,22.79044485,23.34819541,18.31584493,18.63624401,19.00460801,19.46970778,19.94618994,5.86271331,5.965269753,6.083179275,6.232052922,6.384569953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,574220545,TRETINOIN,ACNE PRODUCTS,4.69489,4.69489,4.69489,4.69489,4.69489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,574230145,TRETINOIN,ACNE PRODUCTS,4.18489,4.18489,4.18489,4.18489,4.18489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,574403105,TOBRAMYCIN/DEXAMETHASONE,OPHTHALMIC STEROIDS,18.252,18.252,18.252,18.252,18.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,591224522,MESALAMINE DR,INFLAMMATORY BOWEL AGENTS,10.671,10.671,10.671,10.671,10.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,591253360,DALFAMPRIDINE ER,MS,66.844,66.844,66.844,66.844,66.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,591288601,VERAPAMIL HCL SR,CALCIUM CHANNEL BLOCKERS,6.375,6.375,6.375,6.375,6.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,591292754,LEVALBUTEROL TARTRATE HFA,SHORT-ACTING BRONCHODILATORS (SABA),4.91333,4.91333,4.91333,4.91333,4.91333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,591315901,URSODIOL,GALLSTONE SOLUBILIZING AGENTS,7.351,7.351,7.351,7.351,7.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,591352530,LIDOCAINE,LOCAL ANESTHETICS - TOPICAL,9.36033,9.36033,9.36033,9.36033,9.36033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,591385101,VIGABATRIN,ANTICONVULSANTS - 2ND GENERATION,151.5685,151.5685,151.5685,151.5685,151.5685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597002402,COMBIVENT RESPIMAT,LABA LAMA COMBO,162.4449749,168.002055,173.5157145,178.9996786,184.6569635,135.8167594,140.4629149,145.0727673,149.6577921,0,30.55877087,31.60415586,32.64137265,29.94194617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597007541,SPIRIVA HANDIHALER,LAMA/ACH,13.31267,13.31267,13.31267,13.31267,13.31267,9.28418031,9.28418031,9.28418031,9.28418031,9.28418031,3.127840346,3.127840346,3.127840346,3.127840346,3.127840346,0,0,0,0,0,0.707584239,0.707584239,0.707584239,0.707584239,0.707584239,0,0,0,0,0
IBCprem_BoG_GOV,597008717,ATROVENT HFA,INHALED BRONCHODILATOR,28.54341,28.54341,28.54341,28.54341,28.54341,20.06931857,20.06931857,20.06931857,20.06931857,0,3.461957453,3.461957453,3.461957453,0.541124614,0,0,0,0,0,0,1.746964994,1.746964994,1.746964994,0.273061056,0,0,0,0,0,0
IBCprem_BoG_GOV,597010061,SPIRIVA RESPIMAT,LAMA/ACH,170.1613391,176.1258343,182.0737799,188.0427046,194.2073086,144.0269316,149.0753636,154.1097877,159.1619689,164.3797757,90.30488612,93.47025299,96.6268369,99.79455449,73.62167893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597014030,TRADJENTA,DPP-4 INHIBITORS & COMBOS,21.00333,21.00333,21.00333,21.00333,21.00333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597014360,OFEV,PULMONARY FIBROSIS AGENTS,284.3599155,291.6466383,299.1200834,306.7850356,314.6464021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597014560,OFEV,PULMONARY FIBROSIS AGENTS,284.3599155,291.6466383,299.1200834,306.7850356,314.6464021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597014818,JENTADUETO,DPP-4 INHIBITORS & COMBOS,10.76228096,10.96445041,11.19717087,11.49142132,11.79340439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597014860,JENTADUETO,DPP-4 INHIBITORS & COMBOS,10.76233195,10.96449159,11.19720196,11.49144204,11.79341415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597015230,JARDIANCE,SGLT-2 INHIBITORS & COMBOS,14.00111321,14.00111321,14.00111321,14.00111321,14.00111321,11.66741154,11.66741154,11.66741154,11.66741154,11.66741154,4.953562064,4.953562064,4.953562064,4.953562064,4.953562064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597015237,JARDIANCE,SGLT-2 INHIBITORS & COMBOS,14.00111321,14.00111321,14.00111321,14.00111321,14.00111321,11.66741154,11.66741154,11.66741154,11.66741154,11.66741154,4.953562064,4.953562064,4.953562064,4.953562064,4.953562064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597015290,JARDIANCE,SGLT-2 INHIBITORS & COMBOS,14.00111321,14.00111321,14.00111321,14.00111321,14.00111321,11.66741154,11.66741154,11.66741154,11.66741154,11.66741154,4.953581995,4.953581995,4.953581995,4.953581995,4.953581995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597015330,JARDIANCE,SGLT-2 INHIBITORS & COMBOS,14.00111321,14.00111321,14.00111321,14.00111321,14.00111321,11.66741154,11.66741154,11.66741154,11.66741154,11.66741154,4.953562064,4.953562064,4.953562064,4.953562064,4.953562064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597015337,JARDIANCE,SGLT-2 INHIBITORS & COMBOS,14.00111321,14.00111321,14.00111321,14.00111321,14.00111321,11.66741154,11.66741154,11.66741154,11.66741154,11.66741154,4.953562064,4.953562064,4.953562064,4.953562064,4.953562064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597015390,JARDIANCE,SGLT-2 INHIBITORS & COMBOS,14.00111321,14.00111321,14.00111321,14.00111321,14.00111321,11.66741154,11.66741154,11.66741154,11.66741154,11.66741154,4.953581995,4.953581995,4.953581995,4.953581995,4.953581995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597015561,STIOLTO RESPIMAT,LABA LAMA COMBO,155.8972584,161.231439,166.523861,171.7876802,177.2178888,131.9431967,136.4577651,140.9369912,145.3920095,0,84.77350387,87.67411408,90.55201687,83.06380937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597015960,SYNJARDY,SGLT-2 INHIBITORS & COMBOS,7.000559387,7.000559387,7.000559387,7.000559387,7.000559387,5.854359227,5.854359227,5.854359227,5.854359227,5.854359227,2.485549746,2.485549746,2.485549746,2.485549746,2.485549746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597016061,SPIRIVA RESPIMAT,LAMA/ACH,170.1613391,176.1258343,182.0737799,188.0427046,194.2073086,144.0269316,149.0753636,154.1097877,159.1619689,164.3797757,90.30488612,93.47025299,96.6268369,99.79455449,73.62167893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597016430,GLYXAMBI,SGLT-2 INHIBITORS & COMBOS,14.0993048,14.0993048,14.0993048,14.0993048,14.0993048,11.78764306,11.78764306,11.78764306,11.78764306,11.78764306,1.030173445,1.030173445,1.030173445,1.030173445,1.030173445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597016439,GLYXAMBI,SGLT-2 INHIBITORS & COMBOS,14.0993048,14.0993048,14.0993048,14.0993048,14.0993048,11.78764306,11.78764306,11.78764306,11.78764306,11.78764306,1.030173445,1.030173445,1.030173445,1.030173445,1.030173445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597016490,GLYXAMBI,SGLT-2 INHIBITORS & COMBOS,14.0993048,14.0993048,14.0993048,14.0993048,14.0993048,11.78764306,11.78764306,11.78764306,11.78764306,11.78764306,1.030193582,1.030193582,1.030193582,1.030193582,1.030193582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597016818,SYNJARDY,SGLT-2 INHIBITORS & COMBOS,7.000559387,7.000559387,7.000559387,7.000559387,7.000559387,5.854359227,5.854359227,5.854359227,5.854359227,5.854359227,2.485559747,2.485559747,2.485559747,2.485559747,2.485559747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597016860,SYNJARDY,SGLT-2 INHIBITORS & COMBOS,7.000559387,7.000559387,7.000559387,7.000559387,7.000559387,5.854359227,5.854359227,5.854359227,5.854359227,5.854359227,2.485549746,2.485549746,2.485549746,2.485549746,2.485549746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597017518,SYNJARDY,SGLT-2 INHIBITORS & COMBOS,7.000559387,7.000559387,7.000559387,7.000559387,7.000559387,5.854359227,5.854359227,5.854359227,5.854359227,5.854359227,2.485559747,2.485559747,2.485559747,2.485559747,2.485559747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597017560,SYNJARDY,SGLT-2 INHIBITORS & COMBOS,7.000559387,7.000559387,7.000559387,7.000559387,7.000559387,5.854359227,5.854359227,5.854359227,5.854359227,5.854359227,2.485549746,2.485549746,2.485549746,2.485549746,2.485549746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597018018,SYNJARDY,SGLT-2 INHIBITORS & COMBOS,7.000559387,7.000559387,7.000559387,7.000559387,7.000559387,5.854359227,5.854359227,5.854359227,5.854359227,5.854359227,2.485559747,2.485559747,2.485559747,2.485559747,2.485559747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597018060,SYNJARDY,SGLT-2 INHIBITORS & COMBOS,7.000559387,7.000559387,7.000559387,7.000559387,7.000559387,5.854359227,5.854359227,5.854359227,5.854359227,5.854359227,2.485549746,2.485549746,2.485549746,2.485549746,2.485549746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597018230,GLYXAMBI,SGLT-2 INHIBITORS & COMBOS,14.0993048,14.0993048,14.0993048,14.0993048,14.0993048,11.78764306,11.78764306,11.78764306,11.78764306,11.78764306,1.030173445,1.030173445,1.030173445,1.030173445,1.030173445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597018290,GLYXAMBI,SGLT-2 INHIBITORS & COMBOS,14.0993048,14.0993048,14.0993048,14.0993048,14.0993048,11.78764306,11.78764306,11.78764306,11.78764306,11.78764306,1.030193582,1.030193582,1.030193582,1.030193582,1.030193582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597019261,STRIVERDI RESPIMAT,INHALED BRONCHODILATOR,86.56861462,89.68924004,92.81885638,95.99038389,99.27027931,72.39122273,75.00078153,77.6178588,80.26998341,0,35.6544696,36.93974192,38.22871728,35.1543777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597028073,SYNJARDY XR,SGLT-2 INHIBITORS & COMBOS,14.00111321,14.00111321,14.00111321,14.00111321,14.00111321,11.70871845,11.70871845,11.70871845,11.70871845,11.70871845,4.971099491,4.971099491,4.971099491,4.971099491,4.971099491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597028090,SYNJARDY XR,SGLT-2 INHIBITORS & COMBOS,14.00111321,14.00111321,14.00111321,14.00111321,14.00111321,11.70871845,11.70871845,11.70871845,11.70871845,11.70871845,4.971119493,4.971119493,4.971119493,4.971119493,4.971119493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597029059,SYNJARDY XR,SGLT-2 INHIBITORS & COMBOS,7.000559387,7.000559387,7.000559387,7.000559387,7.000559387,5.854359227,5.854359227,5.854359227,5.854359227,5.854359227,2.485559747,2.485559747,2.485559747,2.485559747,2.485559747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597029074,SYNJARDY XR,SGLT-2 INHIBITORS & COMBOS,7.000559387,7.000559387,7.000559387,7.000559387,7.000559387,5.854359227,5.854359227,5.854359227,5.854359227,5.854359227,2.485549746,2.485549746,2.485549746,2.485549746,2.485549746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597029578,SYNJARDY XR,SGLT-2 INHIBITORS & COMBOS,14.00111321,14.00111321,14.00111321,14.00111321,14.00111321,11.70871845,11.70871845,11.70871845,11.70871845,11.70871845,4.971119493,4.971119493,4.971119493,4.971119493,4.971119493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597029588,SYNJARDY XR,SGLT-2 INHIBITORS & COMBOS,14.00111321,14.00111321,14.00111321,14.00111321,14.00111321,11.70871845,11.70871845,11.70871845,11.70871845,11.70871845,4.971099491,4.971099491,4.971099491,4.971099491,4.971099491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597030045,SYNJARDY XR,SGLT-2 INHIBITORS & COMBOS,7.000559387,7.000559387,7.000559387,7.000559387,7.000559387,5.854359227,5.854359227,5.854359227,5.854359227,5.854359227,2.485549746,2.485549746,2.485549746,2.485549746,2.485549746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597030093,SYNJARDY XR,SGLT-2 INHIBITORS & COMBOS,7.000559387,7.000559387,7.000559387,7.000559387,7.000559387,5.854359227,5.854359227,5.854359227,5.854359227,5.854359227,2.485559747,2.485559747,2.485559747,2.485559747,2.485559747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597037597,CYLTEZO,IMMUNOMODULATORS,4128.459724,4217.774822,4303.85117,4385.288642,4468.267074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597038577,TRIJARDY XR,SGLT-2 INHIBITORS & COMBOS,7.0496552,7.0496552,7.0496552,7.0496552,7.0496552,5.895417433,5.895417433,5.895417433,5.895417433,5.895417433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597039071,TRIJARDY XR,SGLT-2 INHIBITORS & COMBOS,14.0993048,14.0993048,14.0993048,14.0993048,14.0993048,11.79083487,11.79083487,11.79083487,11.79083487,11.79083487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597039582,TRIJARDY XR,SGLT-2 INHIBITORS & COMBOS,7.0496552,7.0496552,7.0496552,7.0496552,7.0496552,5.895417433,5.895417433,5.895417433,5.895417433,5.895417433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597048520,CYLTEZO,IMMUNOMODULATORS,4161.999831,4263.327879,4361.060408,4453.894301,4548.704349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597049550,CYLTEZO,IMMUNOMODULATORS,4161.999831,4263.327879,4361.060408,4453.894301,4548.704349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597054522,ADALIMUMAB-ADBM,IMMUNOMODULATORS,789.18,789.18,789.18,789.18,789.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597055580,ADALIMUMAB-ADBM,IMMUNOMODULATORS,789.18,789.18,789.18,789.18,789.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,597057550,ADALIMUMAB-ADBM,IMMUNOMODULATORS,789.18,789.18,789.18,789.18,789.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,603188016,LIDOCAINE,LOCAL ANESTHETICS - TOPICAL,10.27567,10.27567,10.27567,10.27567,10.27567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,641617410,OCTREOTIDE ACETATE,ENDOCRINE DISORDERS,5.4,5.4,5.4,5.4,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,641617701,OCTREOTIDE ACETATE,ENDOCRINE DISORDERS,16.32,16.32,16.32,16.32,16.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,642007030,VITAFOL-ONE,PRENATAL VITAMINS,5.786284937,5.948405068,6.101986939,6.241911601,6.385044876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,642007912,VITAFOL-OB,PRENATAL VITAMINS,5.433738345,5.568956924,5.693044422,5.79869594,5.90630814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,642746605,NUVESSA,VAGINAL ANTI-INFECTIVES,56.3056247,58.50362737,60.51509909,62.18017204,63.89105947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,642747001,SLYND,CONTRACEPTIVES,8.31429,8.31429,8.31429,8.31429,8.31429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,713088130,EFFIENT,PLATELET AGGREGATION INHIBITORS,28.17714795,29.26233445,30.53571419,32.1809174,33.91476087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,713088301,EVOXAC,THROAT PRODUCTS - MISC.,9.768,9.768,9.768,9.768,9.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,781232901,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,6.1315,6.1315,6.1315,6.1315,6.1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,781233501,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,6.1315,6.1315,6.1315,6.1315,6.1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,781234301,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,6.1315,6.1315,6.1315,6.1315,6.1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,781235201,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,6.1315,6.1315,6.1315,6.1315,6.1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,781236801,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,6.1315,6.1315,6.1315,6.1315,6.1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,781237101,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,6.1315,6.1315,6.1315,6.1315,6.1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
